Longitude,Latitude
-72.2713552946871,2.1081267692995453
-74.33987235660315,8.3386240283655
-77.28449882938882,5.530061668609033
-72.22110582366611,-1.2652049557297187
-69.95098375729901,6.694617504704473
-72.69187169458895,10.884973150774616
-74.56978661800383,2.408375438560645
-74.48960115835308,1.2554941110439222
-71.61492158340577,6.887672325769536
-77.92492258693568,0.9252891961213798
-74.566033619209,4.687607473949615
-68.69720148774812,4.9805651875433234
-71.90758246453244,1.6252001717445568
-74.64078573377844,9.36336046063622
-69.93947729064715,-3.051005822435526
-75.63213982532872,6.711066020602276
-74.65025851441564,4.298389330722884
-73.55759212221777,8.300923099321542
-71.42693353035455,-0.3589065886418896
-68.762070311016,3.4853942925498487
-74.27890525432571,3.807027176916847
-76.1666011798495,8.157179458666498
-74.2201394412648,-0.19487140835601924
-68.35599529372888,3.358862809446629
-77.02746910423093,7.853947974563935
-74.79447563861112,10.223400439498212
-72.99947099449277,6.548820239823094
-74.06025802291637,9.060130024109158
-73.64865968187158,6.846674138122458
-72.403791231134,6.888079730415134
-74.44107839632788,5.237958466824164
-70.26195780381326,-3.6239582682728644
-73.0353687140236,4.042222512694208
-70.95733349839146,-0.30384237582806817
-74.69848541568403,7.369435966288627
-75.55753028137283,0.7421193528866095
-69.88796198081468,6.603011552166331
-73.96839791553154,1.2799809527116688
-69.97397786113078,5.904340766698887
-67.57033722347632,2.1671976799945494
-70.38126422754829,6.428993020672049
-67.65632380569178,3.7368199211452557
-68.66059200038868,3.218682240354096
-70.27151137357524,0.6242299731493883
-71.86985033268078,3.234823194675702
-69.09865028666722,2.7505291950026116
-77.04916598854982,5.294914595841908
-73.48377334780338,4.031296831050385
-73.71910653480262,5.648025820137487
-74.60643150746647,6.47787457555312
-75.73997750372543,3.8457292944619397
-70.63159109737236,3.212750148711768
-72.02819020747735,2.0473447920141226
-76.60631854282778,2.735137737876829
-75.06238807630871,5.556389414458904
-70.66378183808303,5.03624970115866
-77.2864740604525,1.8881639416818654
-72.80328956724469,11.014864602368746
-70.34216335394272,0.09546760703022628
-73.71487961032332,6.49997574604364
-74.26714821393188,-0.8379094111927796
-74.94559222028128,8.406576024178337
-72.29835982321995,11.826133083868438
-75.68983608790498,10.146652036444598
-76.64835128700275,8.599638499930675
-70.7812835799202,3.028526010713639
-76.14042660123603,4.425709210206527
-70.28154448061761,-2.2558233364745166
-71.72570095494453,3.760835582875772
-75.22406861298134,10.222079467939594
-70.61967547703938,5.304601667104372
-76.21711963849515,4.798035738505424
-71.0524077437396,6.365682100756722
-69.86979903835707,5.757712434337892
-73.07120418591981,7.920403149416469
-76.54039500890696,8.319827037320193
-73.78209204527751,1.1311717410214754
-72.91344731641856,6.220929441068762
-71.565870328799,2.779071820086542
-75.26323343224148,2.704949903750486
-67.49623772906195,2.215386595956324
-77.27503631139083,7.00638374680447
-72.83485306769069,1.344032052552488
-69.19542520643823,2.5009160939186517
-76.33900575729405,8.18184605803237
-71.26709777959982,-0.8355388636114776
-72.45106416242866,0.641968583137368
-74.77886132211067,0.8394490386758298
-77.73207300274778,2.7358948314071467
-70.24000156692183,-0.866371260087389
-71.98861297868808,4.130395997265721
-73.84685098814009,0.5589765160951208
-71.26720095032654,1.0463845313221132
-70.96194411526272,1.2212632646775523
-74.59954417123888,5.793032272869491
-68.3849467118709,4.87209056898606
-74.61534653686716,2.4444925006533094
-76.17866880996688,8.45402666136196
-71.93795172025835,5.952525671622556
-76.06001157061719,7.9166342878413065
-73.50119576294617,0.39372952140792883
-71.3804382237411,6.438626661806875
-73.54210178213782,5.412880517019628
-72.16100159747248,2.375598322354157
-70.54820790579082,-3.791271859437533
-69.36581417354805,1.030283854418002
-73.54462042096645,3.0033918299123696
-68.77651303485457,4.6581593232970135
-71.91096901081195,0.36313396304313716
-70.07652236174611,1.7873819447487111
-74.44077468644663,2.0304378284378135
-69.68572054051597,5.496606487209025
-76.78802688220594,5.461208361240775
-68.79156342538853,4.08752927569993
-72.75683503382552,-2.2672382607436297
-71.42346432330223,6.647142928088032
-74.49172532420813,6.930146923183079
-75.38676035546074,1.5525103903773987
-72.03476945968436,0.7973698063300789
-72.8980351868897,4.562719145906403
-72.0481452976935,4.632784467432957
-69.8588293737479,5.853323144314798
-76.8851679109201,3.271493815383079
-72.53746167742858,-0.8475127193700849
-71.64670884112364,1.8527377205698636
-71.23401568840086,1.6297784873578847
-73.24572125043318,5.16212721011072
-77.2394219208504,2.931572457478639
-69.9303546500848,5.913312396062116
-69.85154070173601,-2.267919976480531
-72.13339241427094,0.5229675208466045
-74.34240041355196,10.307020750231523
-70.95563263088664,5.672431975263681
-69.11042684261022,2.8613316622116054
-73.52921042958037,6.48160638968138
-76.78758179897295,2.39002754509995
-72.96635499655159,7.3191437083476885
-69.98446990934673,6.430995380194963
-71.01418281767337,1.3698159996003856
-74.55724035188932,9.563332193294896
-75.14428295322065,0.342990458642892
-74.24278674991342,7.910736206865138
-74.32791017513966,5.951117177230701
-75.2494920112274,10.422047873080858
-71.25710763334209,4.680220263894519
-77.26206626268844,6.93152053036081
-69.96679478421025,3.932463839121123
-74.26398738034052,2.7567852343368147
-71.73459309429228,5.056773012452014
-73.09348479450757,0.8725580747633908
-74.0710198057873,7.179693929923065
-73.09041770565247,10.267438787855168
-77.05789595963346,7.7357531277396205
-67.07488196092687,1.1863615030041972
-68.0111900261248,2.775063658702342
-74.85070470018518,9.281980449920981
-67.99182700880104,6.118000766088718
-75.16675748406371,9.307052781223684
-77.1275406237997,1.1903937320699063
-70.67445948054332,-1.9246879690027687
-71.48205136730336,5.530607231209347
-73.12358555934618,8.05348982404411
-73.20881686413493,0.8756985887404349
-76.17468220594242,8.981791317106767
-69.5125235553315,-1.7662744975757994
-69.0841653618951,2.128258621116408
-66.93946655925619,1.4437601585339648
-75.80260901736497,0.8441223206216497
-71.05542573420315,1.1448454235547691
-73.88386549092054,8.898024747837281
-74.86504800409242,5.644969148609896
-74.5346631655326,7.741252192555251
-70.80960938224295,-2.0233632188078015
-73.01589729833576,3.11698559526055
-68.35401829644663,5.33738396657685
-75.97563228146807,3.958892345133707
-72.73809692507785,0.5917770607768409
-70.2975630208726,2.675749259481494
-71.5754172814272,-0.9454814925054849
-74.50382875438791,8.235528531035285
-73.88429185718228,2.0083327034356078
-73.67704637813371,-0.7692334126148723
-70.97337847601204,6.5278374649370114
-73.61274736873513,9.985978304498392
-73.51663582875992,7.079031535394467
-72.38897020031129,6.056080992262743
-74.92007622523037,8.34867438161959
-76.24681957668855,3.3547955929153037
-71.23983250565144,5.603866782419109
-70.32649566245162,2.4756725964398525
-74.13814890506535,3.5457191513757476
-74.92662177747708,4.103103973714152
-73.86440809794931,10.27100716857031
-73.14419838800775,7.479850949622492
-69.43551777519157,4.505698645151975
-74.7106374404574,1.3977805274878978
-69.18909523572688,5.005095591011841
-73.73463462717457,5.0193919489828325
-72.32943673705725,0.35107599377165233
-76.96412438707051,7.156941293650204
-74.48169848693212,7.4769125236778695
-72.00073077151285,5.967340447623696
-73.39823452031791,-1.7495451682087428
-73.54019448174438,8.813042300386591
-74.53149918359442,7.939336034890895
-70.44833460236396,5.1479281382780915
-70.6445452208837,7.031961006178458
-73.12008455572294,2.369783740630101
-72.38630636041091,-2.389900524268184
-68.99854585300564,5.714137604154539
-75.21408112892028,6.715448379467608
-69.95585184666886,0.9403328747372237
-76.82381277513522,2.971392677208394
-74.47486739933548,2.6819540350998823
-69.50590080029849,-1.2374092578230944
-69.78244618259463,5.650712591679255
-76.31604710792467,2.44647257340037
-70.38925766379373,-3.733199096167507
-71.97704669105553,3.9094819202225555
-73.76552667835651,1.4497399119327365
-74.07588681223075,10.068504589202723
-75.49245363674095,7.652674219329077
-74.2129670741498,6.578474699756487
-76.79537116087899,1.0791513589137605
-74.7214233146277,9.296225711826803
-76.45015201740851,0.8047657845334939
-77.58728577356247,7.055571616716723
-68.3905423551719,5.935272717438604
-71.9704511952327,4.123429117899784
-71.08111941822935,-0.7522786739182914
-74.84873859861229,8.179558740768538
-74.62252621756951,1.155690653392317
-74.8176164068816,2.040722069857673
-69.55027085432812,-0.9623501046217946
-68.02452658311316,2.8413170336156774
-76.18913730020424,4.613518315410939
-77.28662774596917,4.320132670074852
-70.20975706459761,5.089769299913993
-73.08763658459087,-1.6573342902438677
-74.54158869668376,1.4438687009901683
-74.33455222140982,-0.20296524259680382
-76.22597351213952,3.363713964551292
-70.25337251808568,-2.1403861239068727
-70.64908887329895,4.9068236916452825
-76.21427301525219,1.6748890625891057
-70.64566005146933,2.179352868867018
-75.76560094186952,2.320630255408826
-70.96584094983146,4.367057792413682
-70.03263364905908,-2.868040105716956
-71.53575669771055,-0.20454184530481
-74.26429506182748,9.531988531393287
-69.65302300981787,5.576442118334516
-75.32871680446831,1.6834853992099816
-74.31428794742745,3.567975403426
-75.88325895545837,5.525162538267379
-72.96293220140632,0.8240058376943207
-75.11403450297855,6.075278913003254
-75.56388979112266,8.876885864622599
-70.59173284940297,4.651344617847489
-72.6077253623998,-0.2746394988815841
-69.74205208905285,5.288161182281918
-67.99960601533556,5.602831429201855
-73.90722125387798,0.7831282855312711
-76.74106024256942,2.6274384579070897
-75.25335767785442,7.183197495790642
-70.88327746377385,5.136555751994607
-69.72924526107231,6.0567930866021396
-74.037223336477,5.3361817171587465
-72.46739808206561,3.9445229404209385
-70.18878746974421,-3.125500236800476
-70.34707324646185,5.629251806331409
-72.90309682711857,3.6323594624596964
-72.77343940030123,-0.7419057711944377
-74.79672669673464,3.74013574896047
-70.36650507113299,4.904782116082595
-75.30890185154499,4.318114239357838
-76.04813896482982,4.096575834391524
-68.18446660676415,4.497642019159487
-68.29926195319713,3.8090751654519845
-74.01827985594988,4.050296161606667
-71.68631038924661,-1.4243764247188966
-75.80999335440963,1.2980430125378257
-70.82841358890491,0.7573724898065626
-71.58302953550441,5.347097312958175
-78.5086812029658,2.1210851624826743
-76.39558574944506,1.8432300535599682
-71.16850291799383,-2.292877033501393
-78.29515363101552,2.494609386302959
-74.9677643172838,2.2119861774821343
-73.78162829929995,-0.9284992148239044
-73.84209239412321,4.988780165769677
-68.45362152457926,1.8806358349158945
-68.66584853655071,2.5517843122129014
-78.7347794489581,1.467093555711731
-75.70058251073193,5.077527995526989
-76.5967720547267,2.9137536377261783
-72.22672067649617,4.804746907653632
-72.51620858968946,-0.3357184167100673
-70.61533111728754,2.5503765329050445
-69.86046432667877,4.225980787513873
-76.0746915356748,5.190729041476898
-73.11456032372215,8.275698929158333
-71.66411140428416,4.0037080880123685
-73.52692816725175,2.6195491403761233
-73.06516709685668,3.9508492351821083
-78.58669199626327,2.408549407149261
-74.74824961306712,2.2720687443182515
-72.19882913407542,11.826480704132656
-77.42267189269911,0.4191111451196994
-72.90713185406561,10.944236841228669
-76.65693305092182,0.6804319187605996
-69.49959481076421,3.340184177501076
-71.71767564909354,1.1853309098400366
-76.44068448083415,3.53658805185923
-71.39036710613198,3.6558604319447454
-73.41871482786928,-0.6127668459180646
-77.50466000894401,4.251094153258585
-71.63104419339781,-1.2932933936280335
-72.69493182254708,2.8097060044712707
-69.49988712341354,3.787315471320861
-71.2020803018599,-2.0742744347092055
-72.91508668123873,4.267811663966862
-72.62878130270965,11.671649495218688
-68.03394299850916,6.031302102045782
-74.81759809997304,8.768322375156968
-74.56327814996988,6.455351348267712
-70.1954368761317,3.3101181743266936
-73.01644453064577,-1.8125760319121023
-75.82646285112565,4.686496694736265
-70.38659892356691,2.468924259021282
-74.97576228925925,10.724159090360535
-70.60168425053398,5.105393812496388
-71.99771956493225,2.0028921589013278
-74.34106973412409,8.698691408645546
-71.78900525772274,6.500875105035009
-75.536464062878,8.754017577509343
-72.42039923003605,0.797921139649465
-71.14359854036556,5.422900048582463
-75.38467326870864,3.6305164198831115
-73.08941706269974,4.046186984714552
-69.5267861412007,-1.9165778734098131
-76.90248172204276,6.9053626434520705
-75.85385772683128,3.127111774769215
-68.50185844409458,5.16666167750966
-71.34446550068625,4.644720647688512
-73.99566893343487,9.95330831027181
-73.15802225628168,1.346173263121205
-67.84056124297662,1.9943890841418597
-70.82072722177766,-1.7358342330360093
-74.9022631867834,8.538908023359737
-76.50524201817706,6.28173987694413
-68.95357149428882,3.3650244974729375
-71.42648829784497,11.996349000846148
-72.20356169212528,2.6278756915261186
-75.12030655078004,8.971688994572695
-77.13084003831813,5.320423300493813
-78.52516901446522,2.1597456081906614
-72.70937924125167,6.093616420243189
-71.10391844373305,4.573593253039382
-68.19703718239565,4.841334806668945
-69.0643671225072,3.953937644423501
-70.73199430194367,-2.0013061726225723
-70.14737627745072,1.2558295520918046
-76.11478986337468,2.3487496086329065
-74.01848690181252,4.341955003309748
-76.2749693192674,0.5613902497915451
-71.68681220821907,1.3973129309145298
-69.46472543644703,2.1648717930208408
-75.27526925426231,7.484700931047193
-71.44011903158946,0.3394976627110413
-72.84501382241905,10.700759075254233
-70.54917080779181,6.419065086847086
-68.71410020458838,4.631791303875614
-76.18826094390934,2.7376881520595386
-74.44310833608377,7.865457134655724
-73.85051105609952,0.4430835534370763
-74.71567557910754,8.404262191408968
-76.39541896006187,1.708878598935753
-71.52739756355433,5.094262287803076
-75.20653025894458,4.915931183545355
-75.01689607193191,8.573566893969815
-70.48485836411427,1.191987588865775
-77.19990884154959,6.2584565113899835
-77.12191063894652,4.156561687569685
-70.52050160679698,2.997149654673481
-69.29682241564599,4.566613662270434
-74.2450256186482,4.663375432030657
-73.10727376168876,1.8886002655169571
-71.31245561331384,4.2967515072408595
-69.92278270296612,1.907893463967433
-72.87517194976112,5.22735415527635
-73.99036239286191,3.8850549233181937
-74.83615667346415,10.342711520149287
-67.6899061533119,5.599671400780355
-76.21278560117217,5.887821092179369
-73.79297187309892,5.354490013810526
-72.40271826267555,3.033317978674253
-76.59855195533797,4.0816258628085205
-77.04343230219678,7.6826919311795425
-74.7403453672191,1.4752496252426806
-77.40755709283236,6.752702491668051
-76.10007014815399,4.8454633357891375
-75.07482365938591,6.91463823143714
-75.43459699274939,1.5297584590093463
-73.09674701637698,10.577872821076951
-72.73920451587598,4.672780804810646
-74.87882139215853,10.251493550322596
-75.74690431601587,4.243410210638212
-76.71877101364842,6.737290039597108
-72.78567058126521,8.441823751525124
-74.61107684424337,0.18960395363713545
-73.47341352640743,6.7401248222767585
-75.8180296280559,0.19774336191323982
-73.40183187883473,2.653471854905911
-76.73267144776567,8.338861940360609
-72.3248080310547,-1.4246955632730613
-72.38472957524655,-1.9451160293577874
-71.44307423301322,0.0387839267257144
-75.35776433932635,6.767549136985732
-75.5104211375,9.051613683220824
-77.40851550582089,7.080938704504877
-75.277553822103,3.1981131665951583
-68.8363196206699,2.1950282547070596
-73.08253203893783,10.23782132526736
-71.9445977364584,2.9528316484575603
-74.61854384612056,8.495371260197174
-74.67082451627157,0.5789553298214996
-73.788796902436,3.3304363437113773
-73.59356595100428,8.963160141908565
-71.89852538682803,5.120166286337792
-70.11454650755618,1.8535336121923072
-73.19009951619213,3.1491661765985697
-68.52003552460957,4.505878074165302
-73.95368312967113,10.803873152100733
-74.95764181222722,10.318146121288665
-68.81530994094834,2.4057679057845878
-74.45661364703975,6.919309922496613
-69.89841540789541,-2.6937658448271
-72.3098795672998,2.3643400539439696
-72.37317349104981,-0.3458816646895886
-72.27221407079765,-2.2024613053460533
-71.72228322745201,11.756146874999512
-74.75588622648336,3.7347923096027476
-76.17784798349018,5.8832075311651355
-74.88809629773031,9.950528308941408
-76.28936282398436,3.1783488821425365
-72.74876566516868,5.159276140162339
-72.79231052108014,-0.0018357868674661049
-69.04245091702231,3.9019629587915805
-74.18931584032075,10.164642427748413
-70.04803412918987,-0.8729322119779894
-70.48961755073405,2.0775577665807594
-74.3947313833935,0.08897480106654942
-76.80629163564224,1.309034603416702
-72.2130736824148,5.272609960988538
-71.63202442957497,0.22503619390489416
-69.25823971242751,3.870876648165112
-71.57498477823214,0.12736896632445127
-76.30395020578806,2.6474437634350334
-75.58040041027255,3.534289872984915
-69.94067272456356,6.794131672713235
-76.59054502959637,0.38792269488708175
-73.71150422617183,8.550978384665456
-69.3253370686951,0.8747006845249192
-76.04500520697619,7.712627420510406
-75.76286782108687,2.846548882504683
-72.95309872612641,9.024762802681286
-75.14756100900372,1.095718894364568
-71.12015728807341,6.617041315572333
-70.74806776220784,3.141613645203507
-76.32455723939051,1.6780718785456248
-68.35984166328956,2.3859133025939494
-77.2176491997044,4.11430543448337
-75.38472840582672,2.7279295340366927
-75.78511709746991,3.9317931722685486
-74.3107868934156,1.596809438874626
-71.95259859542132,3.913442190820909
-68.91682098906614,3.9717702143629197
-75.09980736377986,3.7772059510903837
-74.38642240058034,1.6998692518740617
-72.93522120030175,7.9634303201051875
-73.14066979394096,7.246677574451002
-73.42853359988239,1.0541269182681088
-75.51501572845217,7.251215323486964
-70.07522971185651,-3.5857404374723023
-70.96563302108592,3.3944437920118276
-72.1954841241621,2.3422883954238447
-70.24801272050169,-2.0798595891774547
-77.189599346249,3.4648110709907387
-77.93587383814044,1.3235259555649224
-70.12078440157102,-1.5930462568813857
-71.4201500307253,3.969245331794795
-70.12133923621292,-1.9688840181088523
-76.17356393974266,4.412630202453837
-68.75209561264023,1.7759065469419113
-73.33714939702338,1.412324103139686
-70.5827747845595,2.099553312777341
-74.62487355521517,0.9580597244224451
-76.54624978716585,1.8851251645352187
-73.61480367719854,9.078437266892406
-77.67518066757543,2.812764135839834
-69.01684501939025,2.331291368504031
-76.96106404034211,4.273460246193469
-71.21060045048418,-1.0054214536061443
-71.64652912931986,6.095577423117083
-72.83210606158693,6.2225457534107385
-72.70289023271977,8.161343358972108
-71.78564007471377,-1.8014935223330788
-72.96629641920126,2.1800982327432257
-75.20780865464243,2.69851102773882
-74.02070494458242,-0.14421311002116077
-77.28913866041783,1.12614579864342
-72.46387157870772,2.71362695075352
-70.20202950784615,6.138882073195353
-70.99054001544575,-0.40235016143770075
-74.84042856429667,3.3969212815628795
-74.20256929679654,8.330742559238827
-70.64922499495086,3.9586730955219913
-71.84719951149742,2.540242061493135
-77.13719793730893,6.075115953907229
-71.57417865180327,1.1496421268108454
-73.63614165031674,7.679552914213346
-72.24719413177198,2.125536665669628
-73.67325825275763,8.680536525736205
-73.4264909313084,3.1722083854950194
-73.93900337370674,7.147431306203428
-77.79549003034194,1.9393480350104078
-72.23723801928283,11.442227341436258
-72.25194054084574,-2.3013481207173507
-74.78931667235679,5.112499978877311
-75.91527278118636,5.060954281917441
-68.3207429197116,4.270457463612871
-71.94299312621203,3.927425086818788
-72.28236506561197,1.1248670614988878
-74.22646826939452,4.016899082375746
-71.54316871833832,6.3050522201226435
-69.81816144064547,3.65370448193294
-76.19435490658316,6.428180477645517
-73.52091777793414,1.0157725392235637
-77.04830578282345,3.2208532149050626
-73.28633846797135,2.128366623335487
-75.1896368588131,2.838080867600329
-74.58128367437322,5.918248583932099
-77.38948189736827,7.157151299103218
-71.7714072772889,11.97688542600445
-69.84997430556335,-1.6646412682371028
-69.75608267561083,-1.599031609712085
-77.72613640850821,2.2902270193668315
-73.39725140542606,9.179966268412716
-72.64461960578188,6.534548978725274
-70.23370793881475,4.671943068641241
-69.94817456437941,4.834308250210384
-68.01006432226615,4.491363568733011
-74.92664697972269,7.096849769713392
-72.43158860101946,1.9216300674396916
-68.0342573655376,3.6203768441181605
-73.03972789517314,-0.38873287712441007
-69.14381815504213,5.255469106050118
-76.82013841097698,1.8433358299400862
-77.13323839145443,3.572522283955501
-68.97553768349054,2.331216506879718
-75.46537891033475,7.500423552459564
-72.90056755692471,3.1555801716561227
-74.2606435448983,10.762684931273332
-72.17423401903335,0.2448339304995253
-72.67865187192876,6.366539499554133
-70.73400769473841,4.657653159259667
-74.09639944973294,10.093102174053131
-69.83802107416307,4.622717472449878
-68.50448192252514,2.0773668258271343
-72.41046088677415,2.439571941223236
-75.31979701468646,6.049955003403028
-72.45922621738676,-1.8977247718617902
-72.79959916937841,-0.007850836288843865
-68.8280615957721,5.2387945368035975
-73.20976145070142,-0.5235995115381731
-75.22647539994507,0.3900261686745319
-72.66713161563717,4.23727191602295
-71.77607348759099,-0.3617818027675561
-70.37353959497915,2.3933182639383688
-73.79459225556414,9.09653708317286
-76.94927345276382,3.9437173656204596
-70.05514031393564,2.023620696927816
-78.4782638916247,2.3586226708532063
-72.3377807990078,-0.1363245864252436
-73.1583524320985,5.9805531130862875
-71.1948940674773,1.1663121503602607
-73.04840634715256,10.833082890170168
-74.88631433996147,7.391819524031066
-75.1284652061554,5.102797451824999
-67.75815586353899,2.5304200698320125
-72.69788008212709,5.460160279033367
-77.06131619820324,2.568292644685184
-70.05570726761457,5.447070989309671
-75.92500868675369,4.1570911626924385
-74.73683514126822,10.34709025022283
-72.79231379605278,-1.6646289803277385
-70.71692757887456,6.5635439145035495
-74.59686017388616,4.100416855325195
-67.63110926631029,2.098003962497116
-73.14022148758382,7.572314710721857
-73.81953501831016,7.086915685525941
-77.69892329975046,1.6815834735016963
-70.69351501390221,0.43804919874207116
-70.9084644698299,-0.4020027495967917
-74.24004187887381,7.192049750856235
-75.5580587966916,0.293400784420629
-74.75481896485236,4.241644673222053
-77.01275632760661,5.532595769579668
-69.37489452445756,4.153007822540108
-75.80604267321749,4.68731098734337
-75.74961750600211,1.7122185224698026
-71.07816569502116,5.2817825197784085
-73.79438327663549,0.9881182859099304
-77.14910602577181,7.411445284615265
-78.63846080240401,1.4929829015220495
-70.5239655457955,1.8244326232722123
-74.14996245553058,4.235916546793229
-71.92883768657217,2.2645917464624645
-71.643934271017,3.1397501283500455
-75.47268323378567,0.39450367958721255
-74.29090667690181,0.46999660443290736
-72.62576600460574,3.605460808417221
-73.53578192624747,2.541315115558448
-73.07891673838667,5.928671960705184
-70.0342616473542,1.4763662196241203
-76.64561138871903,7.068970250391832
-74.87182260299379,5.104249502211646
-71.74895535823309,0.26252139252707085
-68.60730669020818,1.7909234358364525
-69.74417170050982,-2.3524341428458726
-71.33695874957502,6.824656573981425
-71.75676593825229,3.2553847950623034
-71.66001455480416,3.149270635332557
-75.2761379168346,2.0983390140932547
-71.3057387138201,12.171476046391678
-70.00711897436798,1.5955221718959347
-78.50484010309185,1.553707724657488
-74.42379514033233,6.913491064751748
-67.93429501859956,5.692676076317044
-71.94233153600072,2.8400164063778996
-75.14463375582851,3.437799821166993
-73.77207826375572,-0.03297162281179933
-76.09928394910827,8.784251877919141
-69.9887530648723,3.6663191862058087
-68.0310044802888,3.884117407074669
-70.77369651330598,4.0172187090768485
-77.06463857443097,3.1066713611680514
-69.61853400032565,-1.8961243309048634
-71.47119884632164,3.80742662127828
-67.78306495266418,2.1881613287427877
-74.09635286144574,7.577925242667195
-75.56976092868656,9.481402162156687
-71.77893524858618,-1.3597823075918405
-72.95834767713811,0.5899584604604104
-74.63540961531977,3.733202432689919
-74.56054935465124,9.542083112212948
-72.15839833402102,3.718784697828056
-72.05304026314369,5.051579275566931
-76.20144675267323,3.7996455753767506
-73.38534617616604,-0.3068948428566505
-69.76793189179871,0.6981715880325483
-74.3046269953927,8.182649554860063
-67.41485480793615,2.292324758340367
-74.15484532447141,1.2072815465424718
-76.57475451215848,6.8519316336822556
-76.16525418525322,1.1687108544960125
-74.06206383328833,11.108444414521076
-72.62958794326926,8.44515609068336
-74.90952401782738,8.537764247610536
-69.86210533052756,-2.9265278891090514
-78.52692999122452,1.656824172721457
-76.27504148609458,1.2663252065313673
-72.27422981125814,3.4328792718075114
-68.2988897474006,4.614586921576544
-76.78796907819438,5.759950072139507
-73.33168258848512,8.498016968619913
-75.98322534115103,6.977757354673313
-76.86644649045502,3.775107756581404
-73.78930305000058,6.469341051592155
-72.44269713849104,2.881678993952683
-67.04878463385435,1.4846409428109482
-72.2162814304541,2.7473835674964437
-72.45070089453941,1.3697664635093663
-68.00957772681538,5.2046745947255655
-74.11161854600796,2.7682616501921338
-74.03293410965199,2.698368771771767
-72.98625916502222,5.029898547675671
-75.6089304320574,3.139312992603293
-70.90276894798272,0.3219117975249697
-69.56264532290841,2.7535189912631433
