,Longitude,Latitude
138,-115.54251315982503,37.545563895543
139,-117.15630742220512,37.38516616823766
140,-115.90469337324397,40.50340493716764
141,-116.51624044242965,38.27412155864784
142,-119.3161089878368,39.699357040890064
143,-114.11531671799091,40.633884999484806
144,-116.10698759905785,40.83639090630103
145,-116.63494551025927,37.07126082018723
146,-116.69873804555708,37.018636528092955
147,-116.40156999740957,39.0162382934097
148,-116.62270047720939,39.98521586772217
149,-114.51506268058617,41.22850639909659
150,-116.22125378823277,38.781937155446116
151,-114.14820663346278,36.657315573650955
152,-115.10227381479865,35.77398480573038
153,-115.0404956212395,41.55401840058337
154,-115.12550201731055,41.53372727385892
155,-115.91649690412325,39.30564157883859
156,-118.67535105013167,40.87813306758342
157,-117.50753283688384,38.70136029208265
158,-117.60309205620982,40.53029407774222
159,-119.50976088186712,39.423237034439275
160,-114.3051063086422,39.24928703641579
161,-116.46996730131642,40.97008507856687
162,-117.35369977696027,39.7838609231564
163,-118.02085866509705,40.761879565527494
164,-115.58067436409,40.15277762445924
165,-119.34790190980097,38.93432258989239
166,-118.32047407528101,39.066505949534196
167,-118.74064386084497,39.64201365690743
168,-116.30357621283618,40.373914647947096
169,-114.93467717835506,37.47785034961561
170,-114.44241276019845,36.18790089078774
171,-116.82495761626276,38.57720244466139
172,-117.4539120525229,38.80582464771576
173,-115.35435485912197,36.851838535089676
174,-115.83698849153087,40.60272386782118
175,-116.16183754682969,36.54025821557992
176,-115.01468080324055,37.43624070080356
177,-117.28223955294585,37.701891793051594
178,-119.05094626382876,40.95378078207773
179,-114.33295009697076,39.532962685989915
180,-115.3510693573828,38.19666878613079
181,-118.13611803206066,38.22571481430307
182,-117.04585235500247,37.57924611846565
183,-119.79086108798688,41.00801179304067
184,-118.16317246568141,37.937031554988465
185,-114.50758132096385,39.58493089210547
186,-119.18486781824684,40.91225622495892
187,-117.5657545995133,39.271717284835304
188,-116.23842886302019,41.991429638150855
189,-116.95397585534099,38.040732776534554
190,-119.14606518406195,40.16997812153337
191,-119.40677095029721,41.94383086911458
192,-115.29851369987223,37.72995000943657
193,-118.23081185494354,40.703887715703765
194,-117.929029463262,40.16059979532933
195,-114.3869639527697,40.03168363778779
196,-117.54523010110904,41.2488493626904
197,-114.5487292097112,41.78398228066959
198,-118.14865547265751,41.06793498258968
199,-119.83257431827758,40.857136969313984
200,-114.8443537574025,38.65192770641044
201,-118.83615848614811,40.33148224015818
202,-119.9032221003116,41.01383827387014
203,-116.20245497660144,40.70994058245083
204,-119.70530382647117,40.236355317904966
205,-115.70305008907282,39.211836947618735
206,-115.37850945309697,41.69975498199224
207,-118.69267589668583,39.034707343105225
208,-119.14556310013799,41.45518160538089
209,-118.1755987423685,41.61611007995819
210,-114.51692821194493,40.367843730296464
211,-115.4804376400948,40.779959737716524
212,-117.99011499509785,38.73713321760959
213,-117.11133708882454,39.59497312129928
214,-119.41203018825524,41.85786307711832
215,-119.3894360911437,41.79743414175278
216,-115.94852899746262,37.76282471513629
217,-119.69755580387498,39.942406366710415
218,-115.01567821637325,37.77178913390654
219,-117.25964596173813,39.5109118111909
220,-119.48954953768565,39.184755264480366
221,-119.3467576029875,41.90692047057861
222,-118.29708926349392,41.355792645774535
223,-116.88320624456784,38.766700243637345
224,-117.83752560497865,39.77064516717554
225,-115.43756645429713,41.15110179841518
226,-117.1808092435431,41.52355068890256
227,-115.39527425844334,37.60970654136928
228,-115.63161074758024,38.86687786881939
229,-118.7010665698933,40.19892070131942
230,-115.29835377562392,40.493638555691334
231,-118.65382925588807,39.61578813341491
232,-115.48475759012244,39.49094549105455
233,-117.21022544087074,41.32753211070682
234,-114.74740423611055,41.74907384410651
235,-114.3676881547281,41.87937870623812
236,-114.92432364621091,35.463789286791126
237,-115.6465314345341,40.302217613629686
238,-115.75275287046635,38.5766901566023
239,-119.21666780882305,40.02937873363029
240,-116.05420592481757,40.10333411938783
241,-115.84601647765683,40.646026046848185
242,-114.14461950330342,41.68988926246678
243,-114.06318592889187,37.62446035673407
244,-115.77632373621708,40.68134226795461
245,-118.57273745781161,41.30645748865258
246,-117.82024159446293,39.64200794766943
247,-115.19849120726018,37.47597689229793
248,-114.3407244576511,40.49995734358992
249,-116.28555429621429,39.941192490889534
250,-114.70614533793913,35.659884500521315
251,-115.2271637909109,38.39310850627967
252,-119.01629526833665,38.593657042556565
253,-116.68259855239049,41.983451804358836
254,-114.21719579538797,38.22912994492874
255,-118.95044150671352,39.26174013785528
256,-114.57187410979807,37.63763079787162
257,-114.17737924422956,36.77201914510526
258,-114.85449388328904,35.486133381655264
259,-116.57113728171713,37.862244526369196
260,-114.06049965532624,41.71590795959116
261,-116.34405139325312,37.40516652722656
262,-117.23617042494483,37.720549060901895
263,-118.81942697029235,41.71532157569904
264,-114.20665609538447,38.04063173813548
265,-116.58429450714931,40.65456276143895
266,-114.78111410757631,41.5906234550314
267,-119.19581919781814,40.22098045321193
268,-118.3934085578265,38.11769569655075
269,-116.13356064919593,39.4129790085974
270,-114.64451335391342,37.6418330398669
271,-115.21564124514461,38.09923302299479
272,-116.21574217024596,37.69754809247159
273,-117.08647440738972,41.10114012095572
274,-116.7351430815097,37.874130851071484
275,-115.80690513437791,37.680572965902776
276,-115.91986944239201,36.398135229719834
277,-116.46529495424382,38.57422147529556
278,-119.64913319756711,40.9417843266465
279,-116.38692443883896,36.75839995981677
280,-117.42375884731216,39.55456057516895
281,-114.9819483328492,40.01065620269512
282,-117.66752954832695,37.83475345174767
283,-115.32395422714093,39.907444449779234
284,-114.06052982717391,41.009052439179136
285,-116.11628987630182,37.155209613548095
286,-114.53426257497588,37.178479134885045
287,-115.70951408805789,38.32486974790065
288,-118.89794300381782,41.35553804486363
289,-115.36504151994573,40.634100218730254
290,-117.6398195418241,40.185428741707526
291,-119.76957836136499,40.66787042886922
292,-119.13979663280755,39.239929788434445
293,-117.13706624628807,38.48197525852423
294,-118.11917045827468,40.48374724427603
295,-117.23713588936805,41.24964543052334
296,-118.84643362248164,40.59954113870719
297,-114.61220711528846,40.846549214314315
298,-117.10267299718514,39.16456898437297
299,-116.40064120695534,39.20893831323877
300,-117.005981713718,39.60307302582307
301,-117.38525868269909,38.62779894643776
302,-116.67667557247823,38.27661347144254
303,-115.02218802658848,37.04853156850778
304,-119.39501224329713,38.85768183288319
305,-114.95803753562842,40.14253339499809
306,-116.86324488831356,37.260599620643106
307,-117.53739730885441,39.875298271395295
308,-115.17321326535188,41.806068879367984
309,-118.54377764368331,39.13433163895961
310,-117.42488961485824,39.52424278224665
311,-116.3477465593259,39.9405479739703
312,-118.79873880279433,41.260685916686285
313,-118.37012050277744,39.15364668136435
314,-116.51843465918654,37.202618491157224
315,-115.73766722938966,39.32302680833949
316,-117.26473188528864,38.26949427715588
317,-114.46905180247688,37.34125369689371
318,-115.85968228754439,39.80404624895438
319,-115.37885519591461,36.277044713745
320,-118.72407512476154,39.39763413537467
321,-118.91507531764755,40.948821290893896
322,-119.03055601892844,38.42531177463685
323,-117.49147929009615,41.22831738128814
324,-116.24975868490829,39.812042842467115
325,-119.37361828472471,39.818048665120166
326,-118.90144833520414,40.01340454203411
327,-114.19478931941087,37.49523702102958
328,-114.39863328555114,40.74171215583039
329,-116.69316767582652,39.30285258061217
330,-114.77654374058525,35.280617759375204
331,-119.99068134079421,41.27516162328562
332,-115.21971292926365,35.75066040478898
333,-114.76818992840931,40.94814961588646
334,-117.67822382788957,40.37995389231811
335,-116.4959930100054,39.79518468910305
336,-118.5861750163754,38.849557214021075
337,-115.76619317541132,39.05522009944484
338,-115.85917587187848,36.88966418431987
339,-116.83378189923076,37.82865415203897
340,-115.60995791732533,36.091184440801406
341,-116.2668187990335,41.10157000824083
342,-116.96285919109296,41.24814211370583
343,-114.05193193823494,41.24629978965727
344,-115.02941717794592,39.163857666826644
345,-119.222215631355,40.624402651529344
346,-119.27174719979764,38.65003119696145
347,-117.54575833144143,37.27012857238157
348,-114.98083346971038,36.05842663074411
349,-116.02090907013508,37.88712760448694
350,-117.1321445984667,38.2071360464716
351,-114.2781343494953,39.18843532915903
352,-116.26852650371075,36.65697605113509
353,-115.45802748007986,38.62762446487492
354,-115.10417440932905,41.59039842150278
355,-116.3800406788967,37.58057063697704
356,-119.15198058918394,38.83397077626901
357,-117.69333241442529,38.66492331240766
358,-119.24528160580854,38.77930009084249
359,-114.27356073969217,38.31892036882163
360,-116.07800989762073,40.434528036742165
361,-119.89109109533366,40.888296671755185
362,-117.16155063007041,38.88371747748857
363,-115.31874201213382,35.805381883828794
364,-119.3709048639418,40.253566212106385
365,-117.41289623553682,38.15103724484595
366,-118.42878943227049,38.94960574896231
367,-119.72648326855744,39.608111479236456
368,-115.01908309758387,41.21309523157812
369,-119.14821101984046,38.87673436207845
370,-114.28346717779937,40.68442116415357
371,-114.98926253171761,37.12859232243232
372,-116.25298169658848,41.44029382887992
373,-114.66239378869045,38.5373748373851
374,-116.11113349881084,37.6772377907171
375,-114.70098982213328,40.56115551380345
376,-117.67896829204588,41.92521613281009
377,-117.06512260423315,41.31131701195322
378,-115.79198763511896,39.44773604396738
379,-114.95041248370704,36.58833951643027
380,-114.79207546174673,36.773841456906425
381,-119.65647043610905,40.42545260755
382,-116.30650390397996,39.11780562842875
383,-117.38986002276165,38.64442633144265
384,-116.23790632053822,38.395052122826776
385,-118.90049512126352,40.19812207445754
386,-119.51249376012201,39.76849773818627
387,-117.33777075124264,41.25546167195624
388,-116.20646393548367,36.38370188490347
389,-118.10129087249827,38.40946284942452
390,-117.46807502601494,37.67431161613411
391,-115.04826914644103,40.615927606481065
392,-118.66368203253676,40.57607323109218
393,-116.01088659141277,37.74208951885433
394,-118.60427142033089,40.098221981286514
395,-116.80994696948426,39.951075216055784
396,-114.2063870694607,37.038282479313565
397,-114.24386062349669,40.92405189011834
398,-114.97102716832987,37.02506516882466
399,-114.05860995458991,41.054823376061286
400,-116.22505104408059,38.33102688160185
401,-118.26750964122334,40.5916695894081
402,-116.05699334703488,37.295627725804785
403,-116.04610978618834,40.39053096422935
404,-115.73728960727979,35.97496613832331
405,-118.26700997763386,39.62383976185522
406,-114.85330535354328,37.77483210689936
407,-116.37985997321309,39.228698149133585
408,-115.87826657384869,41.84334012271076
409,-119.29157681794844,40.35192168791924
410,-117.24140081034076,39.95436572962887
411,-114.11986050803868,40.429164080226414
412,-115.11503338012912,38.54522589058237
413,-114.06793723651136,41.626994881815435
414,-116.02507451620234,39.78279307905528
415,-116.16796987073836,38.11439866474546
416,-114.154303117999,36.54554384033543
417,-114.74565926059623,39.22976529063766
418,-117.42464119799656,37.702066436228165
419,-115.80397229150967,40.18914992468788
420,-118.13807195750844,40.13725271836222
421,-117.44411659767175,41.70706719874621
422,-114.16491010134303,41.28558935458264
423,-114.45996283020887,38.40674361713164
424,-119.03075093116618,41.285269551467366
425,-119.18587421152554,39.04469730468194
426,-116.93087919516034,37.56645041110603
427,-115.78535495583309,39.999452468030626
428,-116.32057336224105,41.78236026042951
429,-117.68074664732943,38.200659074032394
430,-119.2741330353223,40.2890817078533
431,-115.46628779500584,37.59764397077516
432,-115.708493825925,37.001951318996895
433,-118.30431393233266,38.81734572022397
434,-116.8682605326911,36.96305171332817
435,-115.82295158078973,36.751090966662964
436,-116.49900981094471,38.1516754684335
437,-117.18498868084235,39.35595621799902
438,-117.72856338497854,40.26838348572238
439,-114.48749539580056,39.25591380555075
440,-114.13939392400508,37.173719344396346
441,-114.97479122341728,40.71180531349976
442,-114.7422313759102,36.4930716423939
443,-116.98040533879983,41.32447120328156
444,-115.72990975429053,39.749995488151235
445,-115.92400110550336,36.90831342525957
446,-114.81957290025777,37.54101860050554
447,-118.28045330286432,38.55928328998112
448,-119.28795622002386,39.935908271985255
449,-115.01579044070651,40.19001276154246
450,-118.61947251290717,40.0710712368763
451,-114.39245810833363,37.24327452439121
452,-117.79040767026123,41.49953171517093
453,-118.36096631075752,40.1481601939103
454,-114.16450124189407,39.70627047436709
455,-119.27531303467111,40.52121637482736
456,-117.83946897003048,38.87986649176506
457,-114.68858125032382,40.489480115921936
458,-114.63355249720263,36.72266413402698
459,-118.3459813406214,40.37650671169048
460,-118.16616412062015,40.16652574674341
461,-117.16858805700866,37.59297802072086
462,-119.23746889271399,39.27030234108894
463,-114.24843582511504,40.01037453686555
464,-114.21472656622491,37.422122299350995
465,-118.8802202969705,41.98333850676004
466,-115.89188436664604,41.27021653004441
467,-115.66807254580978,40.35533099088548
468,-115.27965023319182,36.198690787917386
469,-118.70256919022039,38.55244564379814
470,-117.40853538704289,40.85378098622618
471,-115.59229826604357,39.61563666861946
472,-117.27199068573307,37.87309703091926
473,-117.12238024795589,41.915724233945646
474,-114.14103062892387,39.02574652608563
475,-119.56558928438042,40.27439336263194
476,-115.01620830369103,40.84825622286923
477,-115.53920896631953,40.837201647478096
478,-115.73552583661487,39.56220670898078
479,-116.98873326920801,39.358296693334154
480,-117.59518826433387,37.75846577016756
481,-116.21789622908292,37.808455903788236
482,-116.94694786895522,40.2449993245983
483,-118.9561373096483,39.25293454039281
484,-115.46691972222492,37.7074736577021
485,-116.78036524321524,39.428217021469976
486,-114.85867139799898,38.791843635428464
487,-119.382908368658,41.98525331240628
488,-119.46970581418425,40.86395149337969
489,-115.09497561583412,35.41682021269704
490,-118.06313650968808,39.43820760308975
491,-114.54171747658255,39.28491675661124
492,-116.95963006526503,41.31463032306614
493,-117.37020437118174,38.33645925515503
494,-115.70965834971237,39.69941282046924
495,-118.79617936425528,40.80473395449131
496,-117.58454536406664,39.11825397826325
497,-115.24340040361957,41.6817034906223
498,-116.45848085126252,39.99568622605867
499,-117.53451325191229,37.635517655684474
500,-115.23525666347469,39.3688033985551
501,-116.61210222104953,40.526908751163226
502,-117.42223431517705,39.18545585066547
503,-114.23941291873298,39.852242208017365
504,-115.55059576848599,38.811117058254645
505,-114.23154381167791,38.92416470832534
506,-115.32139905549843,38.49500872798994
507,-117.88421785853252,37.63910072015292
508,-114.83223481885739,37.205498135621205
509,-118.42341015431998,41.59435676087114
510,-115.86098704388131,41.12884090446232
511,-114.84257928118528,40.31182496709705
512,-116.38621178134932,40.933225312542255
513,-115.00886852723698,38.35951666034044
514,-119.37513759482044,40.62293967913809
515,-118.50180903270616,41.141621356682606
516,-118.21182623277146,41.04714610761107
517,-118.13119385895284,40.599363800462335
518,-116.658349777187,40.892117781551995
519,-116.48210086478235,40.84420377510374
520,-114.30890582544832,38.47986107444746
521,-118.00249465361084,40.75008329420492
522,-115.1981201332136,38.851787993171
523,-115.13000691679026,38.96368450322032
524,-117.64620465132244,38.84664594008116
525,-117.52089979643108,37.970501554400016
526,-119.51324189885612,40.15649278753515
527,-114.73138073397925,35.321770544924014
528,-119.10375506491522,38.58329299890467
529,-114.49657528364766,36.78711363844879
530,-116.25147740111308,40.81351293381641
531,-118.53232529406009,41.39868194481174
532,-119.17331166584059,39.59295310973282
533,-114.28608605926557,36.95190857234495
534,-117.37970941266535,41.603069883638085
535,-114.69196393287312,41.885315232405226
536,-114.74526806654076,35.790060279907124
537,-115.79704495224466,36.44031557596144
538,-119.5046939709211,41.691438614653826
539,-117.09364791908415,38.163397954926126
540,-118.2608646393229,38.794040975740856
541,-117.50738755304236,39.1160518387475
542,-114.62463394000426,40.71298644044042
543,-115.8664760212328,41.4258407306899
544,-115.43140910710633,41.12234196523939
545,-116.24241019589292,41.19075968155158
546,-117.58737384895419,38.76243626720477
547,-114.28992159510544,41.10956251022975
548,-119.56947183667017,39.88584240432076
549,-117.00495614480408,39.41221513087876
550,-114.11135084378853,39.01684057490982
551,-117.70589799754961,40.051077025690056
552,-117.56625524654736,37.57961478971481
553,-119.22208302286687,38.95112646083642
554,-117.50433595793577,38.61019770795237
555,-117.16510522719963,37.71661127203857
556,-118.17748024561352,40.0153683172611
557,-116.0002558585014,40.567685855221846
558,-114.17315528273886,36.26714111794623
559,-119.04515327180673,41.241928575408664
560,-117.6598281668294,37.697715492394245
561,-119.54930327800686,40.36749840672969
562,-114.68853050004411,39.32771797592331
563,-115.76858331869911,36.85026755907572
564,-119.15416106577656,40.11895524287023
565,-117.36299286889663,38.1607435083888
566,-117.45023183446148,40.685666137042155
567,-114.57462203917481,37.83012129644213
568,-115.79871012414822,39.825253930705024
569,-114.42984192026775,37.78450346561373
570,-114.91673798662787,36.10997580603623
571,-115.07804669221251,37.043292935288626
572,-119.00321521922395,39.36840431464842
573,-114.83572197337901,41.83981440244248
574,-118.2301755636905,39.483912314694734
575,-119.00512590716059,41.80417187215987
576,-116.45232304330764,39.257045756465196
577,-114.4004538341798,40.271982007290596
578,-119.60082357766417,39.82902590879496
579,-114.4423229566579,41.96166478137855
580,-119.74812189888569,41.71534976245853
581,-116.77118559509611,40.69587203595236
582,-116.27265633389607,40.62401836704293
583,-114.92793182621804,39.84961537417659
584,-117.19690248921846,41.60204265400112
585,-117.98918030174575,38.04938940309865
586,-119.67997142304301,39.43308880954924
587,-117.54863257087625,37.40763755653087
588,-118.40162740700383,38.59411367092151
589,-119.85343840058196,41.51682326750138
590,-114.10990278652517,38.554448380330946
591,-118.62902950938509,38.75132589177523
592,-115.03978023576921,41.17376103451117
593,-115.09643213375999,35.86511907742584
594,-117.18540263863179,38.91156384272033
595,-116.98932169582932,39.55375686472721
596,-116.05313542108225,41.988548471644656
597,-115.8023553568049,37.09570330987887
598,-115.03182878192041,41.284801101621085
599,-115.35389350938972,40.738784746570566
600,-114.37491705591371,41.284589599970005
601,-114.27347341734331,40.422748769565274
602,-119.7877142599745,41.72776212686366
603,-119.56351113845473,39.3808279214469
604,-114.93700010171754,37.79792017420764
605,-116.09483693233872,39.80002259689786
606,-114.77233430242948,37.25513417438627
607,-117.9589051619668,37.89027055959205
608,-118.86512737423944,39.413591267936376
609,-117.87214390380217,41.2112988179257
610,-115.18939604289683,39.552198499112855
611,-115.13823944031346,36.913945739902424
612,-116.71718436260001,41.95847698988464
613,-115.03727853881108,37.82184953102426
614,-115.4037366399437,40.68166210819588
615,-114.29397435220011,38.09200457258789
616,-114.22696354834966,38.60471677393454
617,-114.70664366550407,36.46018655843153
618,-118.79118399640488,39.035002648345035
619,-115.81559279441207,37.48572392747695
620,-115.02439571843661,37.41432933944615
621,-118.89038410898246,41.798757253389915
622,-118.99812457847996,39.83363412460315
623,-118.68093660202643,40.34562121334419
624,-117.21132108952833,39.91041104222299
625,-114.59985435448347,37.394198551584005
626,-115.83423724434967,39.86618848304988
627,-117.55182537994918,38.68575596465362
628,-117.43794117597868,39.033399991793715
629,-114.90778809396184,39.72457238511563
630,-114.82207684920297,41.70320225167767
631,-114.68563813059023,37.02111073452387
632,-116.64262666064269,41.25588626354321
633,-115.70896428225443,36.214373154200565
634,-117.25568162992565,41.4033868367994
635,-114.14167620431854,36.18154649600076
636,-114.82733101537247,38.198110528327405
637,-118.40239387172852,40.47720523608467
638,-114.11212406635943,38.47328920827758
639,-116.1847732555927,38.45035991163165
640,-114.93687500794377,35.441705595186285
641,-118.05566551721827,39.51592549348776
642,-117.18430885292918,39.03581385697703
643,-117.84591641355416,41.725507959276555
644,-114.49184058036887,37.599297584630406
645,-114.22960367436907,38.8312287477498
646,-117.43531653790129,37.71083450923793
647,-114.77897841456094,35.37229219988424
648,-119.07212977445582,41.28322008728081
649,-115.2338695471484,37.833347670952435
650,-114.8104711094371,37.46320758561332
651,-115.0927266281701,40.39360375294547
652,-114.52656331296956,38.326555347963904
653,-119.93451000975706,41.200208396677155
654,-115.20248757413702,36.03800805054478
655,-114.43012678511566,37.15375953458962
656,-116.08921851875111,40.403060988535366
657,-119.68655904500137,39.758534770992156
658,-117.0402617277166,41.83166612306445
659,-117.06747404802333,41.31645704287139
660,-114.26852648106174,37.03856660654208
661,-114.13150282759295,39.164746056656725
662,-116.24692195824174,39.99646758623162
663,-114.52180908841177,40.564560411341134
664,-115.00182315330453,37.672050999812285
665,-114.09742380020879,38.861481746925406
666,-115.07868923152333,36.77020825524062
667,-114.8143539337345,38.02385483471105
668,-114.15746290262004,36.525150551904645
669,-118.31422042735412,39.56481277100731
670,-118.92301579472942,41.58225001938815
671,-117.9959662227734,38.639068040419176
672,-114.14252003767601,39.94190657212349
673,-116.95898832821317,37.76418414060706
674,-115.90970615990273,39.18140348943004
675,-116.33724728589107,39.954735152207974
676,-116.592430726494,40.816199195963364
677,-114.58269210697506,36.62185916500512
678,-114.26782991954025,39.66067126900306
679,-117.90249582916466,37.56004877333214
680,-118.20218910544186,41.05043453531047
681,-114.24941457559976,36.31709015782247
682,-117.88633950301353,38.09522754956216
683,-116.67483787407065,36.979023334348675
684,-119.68365004970306,41.006297680905405
685,-118.61504801169843,38.251924646621184
686,-115.34355831074042,39.832963594995995
687,-116.46670278576559,39.08787971172387
688,-116.70094248799087,41.808263072394205
689,-115.39990633224366,41.01472055994363
690,-115.11486467770372,38.20993584200952
691,-114.05968903574464,36.54595164031784
692,-119.75656438906786,39.994940271146454
693,-119.62255519573439,40.375048449207995
694,-114.38889568998074,37.356239311618076
695,-115.57011349859383,40.58996552282518
696,-119.97838895165958,39.19110571540979
697,-119.37994094518837,41.514037522706
698,-116.27239059735108,41.20793159275003
699,-116.83253589703808,38.31876023288505
700,-114.40593357928023,38.28536568208966
701,-116.81456516525074,39.74997026597033
702,-115.51236056342323,40.92426567771179
703,-114.54875728547164,40.34715727932411
704,-114.34680073264278,37.25233171183765
705,-116.85563043430028,41.656564381166675
706,-114.4003070274111,40.0386694505865
707,-117.26968333236498,40.49883095965479
708,-115.53694414431398,38.71324622671718
709,-114.09680254923933,39.87475536815945
710,-115.16999443259486,35.97666886483129
711,-115.21032684047721,41.24580214010162
712,-114.1762762214941,36.56484943876983
713,-116.256676951154,38.186026209203646
714,-115.41673844719107,37.35387264460225
715,-117.71063706392017,37.71259664889687
716,-115.65588077837363,41.03592774318798
717,-118.78457329162963,40.17014767713928
718,-114.28545226861256,38.65920463282575
719,-114.17030349997245,38.603981117938446
720,-118.02565026873148,41.547324152743194
721,-115.79903012995966,41.30265654316591
722,-118.40774927104385,40.76985182165702
723,-116.96075029974412,41.5711649843773
724,-119.20124089172509,40.06949811756928
725,-119.07408248130706,40.32104184988377
726,-116.77876908598371,40.719968997104445
727,-116.70102887982043,38.36572179149899
728,-117.13072489732556,40.099709495583355
729,-116.39338355055287,37.85977202502188
730,-118.3257644864215,39.419819361119785
731,-116.16500976789555,41.97278050010476
732,-119.43126264734958,40.116748207042725
733,-115.58520989473364,39.4379548200361
734,-115.79981425922273,39.12223327142884
735,-115.1646977978365,38.05507081746198
